RegionID,SizeRank,RegionName,RegionType,StateName,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30
394358,20,"Baltimore, MD",msa,MD,259424.0,261614.0,262051.0,259712.0,257308.0,256320.0,255370.0,258174.0,261640.0,265573.0,267474.0,268915.0,269717.0,271384.0,271834.0,271370.0,271461.0,272189.0,273787.0,277553.0,285407.0,285037.0,281171.0,277244.0,287622.0,294333.0,302285.0,302895.0,302017.0,300290.0,298688.0,297795.0,293314.0,294281.0,297899.0,301069.0,302470.0,305476.0,311630.0,311214.0,310409.0,309801.0,310996.0,312954.0,315700.0,322691.0,325609.0,324522.0,322832.0,323889.0,323209.0,318795.0,314956.0,313495.0,316928.0,319961.0,324641.0,328706.0,332725.0,337890.0,339733.0,344127.0,342179.0,344309.0,340008.0,342128.0,342801.0,347524.0,349047.0
395121,21,"St. Louis, MO",msa,MO,166398.0,167811.0,169925.0,170445.0,170447.0,172604.0,172626.0,174835.0,173622.0,173908.0,173811.0,173200.0,174364.0,173302.0,175442.0,176177.0,177453.0,178228.0,176819.0,178848.0,181499.0,185067.0,185942.0,188715.0,190582.0,195094.0,197077.0,199796.0,198711.0,195813.0,195660.0,194709.0,195203.0,195601.0,199642.0,203188.0,206161.0,208674.0,209197.0,208179.0,206090.0,204271.0,205071.0,205396.0,209851.0,210870.0,217403.0,219422.0,222113.0,220193.0,218824.0,217402.0,214737.0,211506.0,212253.0,211915.0,216422.0,215870.0,222639.0,226356.0,231622.0,231484.0,228247.0,224773.0,220414.0,219012.0,220244.0,224057.0,230271.0
394943,22,"Orlando, FL",msa,FL,227452.0,228526.0,228775.0,230498.0,230998.0,232031.0,234389.0,235232.0,235707.0,236144.0,237595.0,240043.0,240351.0,241651.0,242338.0,242903.0,245512.0,247690.0,250985.0,251101.0,254199.0,255235.0,256996.0,257041.0,261084.0,263579.0,267079.0,268859.0,271292.0,273538.0,273827.0,276679.0,278944.0,282082.0,287993.0,296129.0,305368.0,310453.0,316907.0,323281.0,331466.0,336047.0,340717.0,348058.0,356129.0,364696.0,369207.0,369043.0,367436.0,363455.0,363705.0,363410.0,360935.0,359031.0,359556.0,364864.0,369148.0,373416.0,376093.0,379398.0,378392.0,377855.0,378262.0,380687.0,382546.0,378390.0,379693.0,382485.0,387967.0
394458,23,"Charlotte, NC",msa,NC,215736.0,215157.0,215167.0,215830.0,216516.0,217633.0,219268.0,221005.0,224647.0,226642.0,230036.0,232556.0,231695.0,232723.0,233761.0,236984.0,239807.0,241335.0,244935.0,245443.0,249235.0,245297.0,245434.0,247680.0,257073.0,262553.0,268694.0,272887.0,275045.0,276188.0,276797.0,280062.0,283815.0,289098.0,293194.0,297610.0,302379.0,308862.0,314948.0,320364.0,325019.0,328777.0,332080.0,333596.0,340854.0,349537.0,357275.0,357732.0,354698.0,351575.0,347296.0,345801.0,340468.0,343778.0,341058.0,343689.0,342169.0,346118.0,352894.0,356527.0,362142.0,359690.0,363120.0,359595.0,357584.0,355401.0,361721.0,369512.0,375125.0
395055,24,"San Antonio, TX",msa,TX,211977.0,211110.0,212080.0,211467.0,212368.0,210696.0,212295.0,213861.0,216358.0,217364.0,218324.0,219711.0,220533.0,220785.0,222596.0,220970.0,221797.0,221522.0,224229.0,226569.0,229026.0,229462.0,229821.0,233932.0,239007.0,244800.0,248745.0,252698.0,253844.0,255275.0,256491.0,258290.0,260398.0,263956.0,269340.0,277037.0,281546.0,285721.0,289780.0,295060.0,298422.0,299175.0,299875.0,303557.0,309835.0,318253.0,323635.0,323563.0,319026.0,316690.0,318551.0,316179.0,314051.0,308501.0,309032.0,306588.0,306320.0,305822.0,305868.0,307916.0,308111.0,307453.0,306729.0,304819.0,306419.0,304764.0,305214.0,305328.0,307470.0
394998,25,"Portland, OR",msa,OR,377784.0,374816.0,376705.0,375951.0,376923.0,374569.0,378208.0,380545.0,383836.0,385155.0,386147.0,386788.0,387464.0,386727.0,389264.0,391390.0,393884.0,396766.0,398447.0,401851.0,401766.0,399870.0,401007.0,405736.0,414121.0,423449.0,432138.0,437234.0,438647.0,440474.0,447473.0,455426.0,464188.0,472840.0,480918.0,486395.0,491641.0,493243.0,497574.0,499046.0,504810.0,507062.0,508769.0,516927.0,525664.0,535734.0,538371.0,539982.0,534129.0,529993.0,524772.0,523441.0,515079.0,504733.0,502610.0,505276.0,513917.0,518768.0,525085.0,529860.0,529687.0,531755.0,529952.0,529501.0,525539.0,520817.0,520611.0,522363.0,529070.0
395045,26,"Sacramento, CA",msa,CA,386982.0,385483.0,383472.0,384929.0,384519.0,385846.0,386062.0,387750.0,393392.0,397483.0,400519.0,399866.0,400917.0,400091.0,400321.0,401575.0,402701.0,403794.0,404483.0,412314.0,416263.0,415955.0,415572.0,423100.0,436031.0,447769.0,454658.0,459639.0,462882.0,466887.0,472111.0,482595.0,493904.0,507332.0,517973.0,524455.0,527707.0,528188.0,530635.0,534778.0,537795.0,540782.0,547198.0,560025.0,570171.0,575646.0,571287.0,567649.0,556202.0,547721.0,537821.0,534942.0,526404.0,523937.0,520289.0,520263.0,519135.0,521689.0,527779.0,536870.0,541227.0,545900.0,547718.0,547025.0,548673.0,546940.0,551269.0,550448.0,554354.0
394982,27,"Pittsburgh, PA",msa,PA,154047.0,153585.0,152186.0,152919.0,154217.0,154206.0,153862.0,152290.0,153409.0,155497.0,157273.0,159202.0,161005.0,160645.0,160506.0,160412.0,161077.0,161546.0,161064.0,163851.0,170171.0,170205.0,168783.0,168494.0,172622.0,177162.0,177355.0,178915.0,177899.0,177382.0,176844.0,181209.0,182719.0,187221.0,190367.0,195860.0,196854.0,196712.0,193884.0,192920.0,191735.0,192076.0,191509.0,191569.0,192952.0,196778.0,199459.0,201996.0,201287.0,198477.0,196538.0,193620.0,190623.0,187329.0,187245.0,188433.0,190855.0,191806.0,197489.0,200915.0,204589.0,203792.0,200881.0,197961.0,196439.0,195630.0,200353.0,203188.0,206620.0
394466,28,"Cincinnati, OH",msa,OH,158241.0,159038.0,160429.0,162188.0,161183.0,161269.0,162963.0,165581.0,167129.0,167708.0,168223.0,168917.0,168502.0,170030.0,169846.0,170821.0,170949.0,172388.0,173019.0,177091.0,178640.0,179060.0,177709.0,179836.0,183578.0,186684.0,189491.0,192610.0,193919.0,193043.0,191174.0,189429.0,191956.0,195205.0,203951.0,208035.0,211964.0,211920.0,214346.0,217766.0,220696.0,220111.0,219525.0,218801.0,222071.0,225491.0,228757.0,228491.0,225779.0,223834.0,223234.0,215590.0,214675.0,210272.0,218701.0,219081.0,228063.0,232867.0,236793.0,239449.0,240262.0,241742.0,242527.0,244921.0,246241.0,244958.0,246828.0,249073.0,250405.0
394355,29,"Austin, TX",msa,TX,310583.0,306995.0,307413.0,306929.0,309031.0,308606.0,304816.0,305744.0,309238.0,317864.0,324496.0,325663.0,323825.0,321672.0,324872.0,326152.0,329732.0,326999.0,330770.0,332135.0,335492.0,333702.0,335095.0,343456.0,353206.0,362104.0,368446.0,374394.0,378112.0,381467.0,394790.0,416091.0,443187.0,458565.0,471003.0,474439.0,476893.0,471896.0,466079.0,467842.0,471761.0,481828.0,492068.0,508820.0,527650.0,545408.0,547353.0,538519.0,519688.0,509299.0,501044.0,493402.0,478898.0,471353.0,462395.0,460293.0,456510.0,458344.0,462149.0,462954.0,465208.0,464395.0,463208.0,458015.0,457533.0,454704.0,457294.0,452901.0,457290.0
