RegionID,SizeRank,RegionName,RegionType,StateName,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30
394768,104,"Lancaster, PA",msa,PA,193787.0,193701.0,197210.0,198468.0,199136.0,200025.0,198880.0,200575.0,199973.0,202952.0,202821.0,208057.0,208578.0,209053.0,211291.0,213196.0,217922.0,215962.0,217363.0,217874.0,221700.0,219890.0,221263.0,223209.0,225861.0,230033.0,230408.0,234338.0,233543.0,235642.0,234732.0,233363.0,232833.0,238123.0,242820.0,250321.0,254969.0,257559.0,257662.0,258108.0,263695.0,263648.0,263427.0,262470.0,267183.0,276580.0,283697.0,289045.0,287168.0,283838.0,282412.0,282157.0,285695.0,282199.0,277991.0,276133.0,281451.0,288977.0,298894.0,303207.0,309802.0,310097.0,312686.0,310878.0,312902.0,311627.0,309687.0,312531.0,316158.0
394997,105,"Portland, ME",msa,ME,276721.0,276013.0,274116.0,279138.0,280857.0,282275.0,283684.0,282904.0,288561.0,293829.0,302833.0,300634.0,295965.0,293152.0,294883.0,298313.0,299497.0,302421.0,302162.0,307380.0,309284.0,312894.0,311299.0,317462.0,331116.0,340255.0,352461.0,354262.0,359564.0,353820.0,357617.0,359151.0,371987.0,381947.0,397979.0,399305.0,401709.0,398532.0,401433.0,401915.0,404175.0,404823.0,409651.0,414763.0,430420.0,440284.0,451667.0,448483.0,450340.0,445218.0,445349.0,434472.0,428585.0,419051.0,424612.0,432182.0,457415.0,474006.0,480026.0,472040.0,474762.0,487227.0,493807.0,484562.0,471994.0,480426.0,491585.0,498213.0,488379.0
395245,106,"Youngstown, OH",msa,OH,89380.0,93463.0,93292.0,95754.0,95998.0,97183.0,95455.0,92126.0,93430.0,96166.0,99857.0,102050.0,101467.0,99640.0,99744.0,99372.0,101289.0,98641.0,98736.0,97136.0,102006.0,106933.0,107240.0,106612.0,107951.0,116134.0,118698.0,117486.0,115131.0,115574.0,116427.0,118678.0,117393.0,118020.0,119091.0,121586.0,123997.0,123730.0,126754.0,125024.0,126213.0,124986.0,128590.0,130694.0,127671.0,125490.0,125422.0,129611.0,130737.0,129035.0,128501.0,125701.0,122064.0,120674.0,123414.0,126375.0,130696.0,134514.0,138499.0,136645.0,136713.0,134274.0,137008.0,136339.0,137585.0,136596.0,135414.0,136859.0,137564.0
394770,107,"Lansing, MI",msa,MI,134512.0,133956.0,134098.0,133721.0,137172.0,135666.0,138760.0,140451.0,142409.0,139436.0,139466.0,141739.0,145440.0,148130.0,147713.0,150257.0,147796.0,146768.0,148404.0,152297.0,156739.0,153992.0,151819.0,151417.0,153123.0,158567.0,160494.0,163668.0,160632.0,160991.0,161809.0,163370.0,163031.0,161018.0,160973.0,163830.0,165397.0,165380.0,165682.0,171276.0,173637.0,172793.0,168278.0,167206.0,169637.0,173248.0,178788.0,180712.0,179670.0,175976.0,176079.0,175043.0,176454.0,172497.0,171819.0,175095.0,180064.0,185855.0,187701.0,189595.0,190240.0,186733.0,185612.0,186011.0,190592.0,189750.0,188548.0,191940.0,193970.0
394590,108,"Fayetteville, AR",msa,AR,177974.0,181106.0,184315.0,186608.0,186793.0,186432.0,187586.0,187223.0,187888.0,193913.0,196766.0,204033.0,200043.0,199050.0,195663.0,198617.0,201894.0,200869.0,200651.0,201773.0,207058.0,203467.0,205327.0,208670.0,219319.0,223295.0,224767.0,230355.0,231816.0,232054.0,232157.0,237098.0,240594.0,241150.0,245809.0,253404.0,256595.0,263309.0,265306.0,271625.0,274213.0,282846.0,287926.0,294857.0,304622.0,314709.0,318426.0,317407.0,315952.0,313060.0,309752.0,309514.0,312185.0,312500.0,311498.0,314727.0,313966.0,325876.0,330654.0,336915.0,333312.0,333082.0,335050.0,335172.0,334348.0,336040.0,336742.0,335752.0,337369.0
394589,109,"Fayetteville, NC",msa,NC,142369.0,143866.0,143806.0,144656.0,146478.0,147208.0,146570.0,141938.0,144048.0,148016.0,152865.0,153597.0,153367.0,151854.0,153682.0,153589.0,157191.0,152643.0,152280.0,151952.0,159249.0,160707.0,161314.0,161108.0,166383.0,169498.0,173116.0,172445.0,175031.0,173878.0,174615.0,175139.0,178503.0,182280.0,186668.0,189137.0,192063.0,191805.0,195556.0,196964.0,199235.0,198239.0,199460.0,201298.0,203729.0,208245.0,213174.0,216264.0,217312.0,215725.0,216488.0,212396.0,213793.0,211357.0,217546.0,218344.0,221609.0,221611.0,224279.0,226290.0,227477.0,226670.0,228333.0,226914.0,229335.0,227498.0,230820.0,234514.0,239166.0
394792,110,"Lexington, KY",msa,KY,177256.0,174951.0,175488.0,176752.0,178293.0,181695.0,178897.0,178298.0,177660.0,180483.0,183555.0,182484.0,184050.0,185005.0,190427.0,191333.0,189870.0,188223.0,188063.0,194418.0,200707.0,204060.0,204803.0,207188.0,213767.0,217190.0,219628.0,221575.0,221832.0,222886.0,220478.0,223297.0,224838.0,228221.0,233238.0,237473.0,239153.0,238910.0,241547.0,248277.0,248057.0,246722.0,245270.0,249370.0,255128.0,254863.0,265401.0,265620.0,273042.0,264416.0,266426.0,265707.0,267994.0,267636.0,271296.0,270867.0,272905.0,271789.0,279477.0,287052.0,289388.0,291037.0,287322.0,285442.0,281074.0,283192.0,286268.0,295185.0,295112.0
394971,111,"Pensacola, FL",msa,FL,177727.0,178694.0,174309.0,178216.0,180538.0,184416.0,182060.0,178472.0,180558.0,185420.0,191883.0,196442.0,195217.0,195832.0,188631.0,193643.0,194920.0,199348.0,198189.0,200095.0,203890.0,203959.0,205272.0,212037.0,218184.0,222723.0,221350.0,224964.0,228376.0,230065.0,229192.0,229212.0,232566.0,236408.0,242165.0,249477.0,252648.0,255050.0,256335.0,259721.0,259226.0,260931.0,265865.0,272851.0,277934.0,282257.0,285565.0,284833.0,283434.0,281136.0,284156.0,279104.0,275362.0,270134.0,276471.0,284312.0,290117.0,290839.0,292625.0,291780.0,290559.0,288187.0,287735.0,285748.0,284318.0,287483.0,287628.0,287728.0,289075.0
395068,112,"Santa Rosa, CA",msa,CA,644301.0,641781.0,644820.0,632379.0,624125.0,621462.0,626797.0,629961.0,624014.0,625117.0,628068.0,635045.0,647348.0,644237.0,643592.0,630947.0,629682.0,630196.0,636970.0,644422.0,641046.0,633826.0,640277.0,660855.0,681144.0,689625.0,693430.0,698200.0,699191.0,696385.0,700212.0,709208.0,725166.0,734264.0,746087.0,746576.0,747685.0,736070.0,731700.0,733853.0,745350.0,759330.0,774092.0,787488.0,807035.0,815457.0,820049.0,807342.0,794263.0,790321.0,782390.0,792585.0,777771.0,769143.0,753091.0,763000.0,788095.0,806522.0,807656.0,808123.0,804762.0,810276.0,808297.0,801937.0,794718.0,797013.0,806488.0,821257.0,819479.0
395019,113,"Reno, NV",msa,NV,360409.0,360459.0,359517.0,364791.0,360080.0,357881.0,357698.0,360570.0,361493.0,363759.0,370470.0,375602.0,376246.0,376853.0,379243.0,381443.0,381185.0,385853.0,384670.0,389160.0,388988.0,390874.0,389070.0,394795.0,407980.0,421572.0,428510.0,432708.0,434141.0,433341.0,434452.0,442795.0,454662.0,465044.0,476697.0,486428.0,491528.0,499871.0,500766.0,512433.0,515751.0,529875.0,533199.0,540218.0,548701.0,565122.0,570370.0,560682.0,547214.0,530684.0,527220.0,519848.0,516988.0,504984.0,505000.0,507771.0,514917.0,522505.0,530661.0,540892.0,542859.0,548031.0,550257.0,546078.0,541539.0,540524.0,539333.0,544132.0,540912.0
394698,114,"Huntsville, AL",msa,AL,174779.0,173088.0,172638.0,177436.0,179663.0,180297.0,177993.0,178850.0,179345.0,182498.0,185579.0,185149.0,187244.0,187529.0,192333.0,193408.0,195313.0,193625.0,193613.0,195354.0,202302.0,208814.0,209781.0,210594.0,212863.0,220808.0,227185.0,232358.0,235415.0,236577.0,237234.0,235074.0,237206.0,239356.0,247323.0,251534.0,256674.0,259527.0,262560.0,269038.0,270450.0,272438.0,273080.0,279313.0,286282.0,293061.0,295368.0,296717.0,291813.0,293866.0,290842.0,296559.0,288309.0,284149.0,278921.0,282738.0,286918.0,288863.0,290147.0,291424.0,290761.0,291766.0,294319.0,290107.0,284839.0,281916.0,290597.0,296541.0,294270.0
394995,115,"Port St. Lucie, FL",msa,FL,220778.0,222085.0,224330.0,222782.0,220994.0,223398.0,226708.0,229546.0,230151.0,230605.0,229821.0,229713.0,229171.0,235090.0,240184.0,244393.0,243047.0,241975.0,240907.0,242940.0,242475.0,240934.0,241113.0,245765.0,254699.0,259600.0,262644.0,265524.0,270340.0,272802.0,279844.0,282328.0,291266.0,293563.0,299331.0,304364.0,309390.0,318867.0,325354.0,333042.0,336706.0,342510.0,348301.0,355950.0,363599.0,376389.0,383112.0,383258.0,378345.0,375374.0,374314.0,374896.0,373846.0,368439.0,365532.0,367149.0,375125.0,378848.0,382753.0,384672.0,385115.0,382345.0,381363.0,387875.0,390954.0,392378.0,388175.0,385791.0,386412.0
394761,116,"Lafayette, LA",msa,LA,169240.0,167616.0,167488.0,166474.0,168297.0,170027.0,174412.0,177019.0,175297.0,172335.0,170534.0,170696.0,171201.0,168121.0,169869.0,172314.0,175426.0,176190.0,174852.0,176333.0,177587.0,175723.0,174777.0,173143.0,174748.0,178296.0,185525.0,191966.0,194049.0,193883.0,192594.0,192725.0,193074.0,194985.0,195149.0,197314.0,201288.0,205433.0,207976.0,206511.0,208496.0,209533.0,217013.0,219401.0,219897.0,216387.0,216851.0,218655.0,218580.0,212252.0,209948.0,204930.0,204794.0,199226.0,205845.0,208248.0,212248.0,208628.0,206676.0,208767.0,206805.0,206504.0,201063.0,201443.0,205805.0,211695.0,216370.0,214819.0,212409.0
394898,117,"Myrtle Beach, SC",msa,SC,209362.0,215442.0,216413.0,218319.0,213408.0,212000.0,211505.0,213353.0,216635.0,216760.0,210350.0,207583.0,204302.0,205375.0,206178.0,209993.0,213731.0,216693.0,215562.0,215214.0,215516.0,216061.0,216594.0,223997.0,234099.0,244958.0,251090.0,256521.0,260112.0,262681.0,265146.0,268721.0,269138.0,273123.0,278642.0,289225.0,299544.0,308183.0,307309.0,307349.0,306865.0,313634.0,316647.0,321867.0,328511.0,341460.0,348133.0,348259.0,341551.0,337177.0,341924.0,343585.0,346434.0,338816.0,341977.0,345270.0,347175.0,346003.0,348919.0,354128.0,355949.0,350640.0,354409.0,355966.0,355034.0,355293.0,354305.0,360780.0,361394.0
395116,118,"Springfield, MO",msa,MO,141308.0,143633.0,145165.0,147516.0,144464.0,144683.0,144478.0,147956.0,149982.0,153494.0,153828.0,157331.0,155778.0,156701.0,156183.0,155016.0,155169.0,154624.0,160102.0,163061.0,163598.0,161337.0,161533.0,165309.0,169904.0,174639.0,178844.0,179760.0,178584.0,176605.0,181061.0,187959.0,194845.0,198950.0,202362.0,204952.0,209416.0,213785.0,215280.0,217294.0,221120.0,224534.0,226345.0,226422.0,234789.0,241644.0,243384.0,240978.0,237556.0,239799.0,237283.0,237862.0,233787.0,236613.0,237681.0,240587.0,239529.0,245577.0,247038.0,248043.0,243781.0,241795.0,240805.0,241133.0,242323.0,240779.0,237117.0,235770.0,238689.0
395195,119,"Visalia, CA",msa,CA,220508.0,220535.0,218737.0,218341.0,217957.0,216142.0,217536.0,220084.0,225609.0,223203.0,223271.0,224746.0,228026.0,230386.0,233122.0,234058.0,234480.0,234352.0,235909.0,236758.0,238517.0,241010.0,243532.0,248096.0,253519.0,258042.0,259196.0,263033.0,269482.0,280481.0,279208.0,278758.0,277067.0,285760.0,294987.0,301352.0,301684.0,297202.0,300377.0,311939.0,316330.0,315387.0,312424.0,322274.0,331727.0,335281.0,336584.0,336411.0,333365.0,324915.0,318910.0,321368.0,324990.0,320052.0,313186.0,309894.0,309538.0,314854.0,320641.0,328420.0,328813.0,332907.0,332432.0,332338.0,327278.0,324955.0,328354.0,334985.0,341811.0
394746,120,"Killeen, TX",msa,TX,150669.0,152560.0,152636.0,153699.0,152397.0,151396.0,151551.0,155434.0,158347.0,160583.0,160447.0,160959.0,159868.0,160158.0,160917.0,159911.0,159485.0,160946.0,165181.0,170018.0,172145.0,169766.0,170239.0,172504.0,179382.0,184211.0,185937.0,188432.0,188939.0,191310.0,191868.0,195124.0,202586.0,209641.0,216552.0,219976.0,225867.0,228283.0,231112.0,231833.0,234812.0,240806.0,243640.0,247547.0,253413.0,261224.0,265745.0,266483.0,263597.0,263842.0,260061.0,255120.0,250692.0,251690.0,256276.0,255101.0,252247.0,251789.0,255749.0,256523.0,254962.0,252348.0,250590.0,250409.0,251764.0,254505.0,256798.0,255955.0,250856.0
394338,121,"Asheville, NC",msa,NC,249792.0,250374.0,250278.0,254785.0,257363.0,252260.0,254590.0,257124.0,265968.0,267486.0,270619.0,273837.0,271611.0,271766.0,271427.0,276576.0,279168.0,281720.0,282469.0,282162.0,283490.0,284758.0,288557.0,290601.0,298048.0,304616.0,310976.0,313623.0,315250.0,318687.0,321564.0,326088.0,334106.0,343747.0,348596.0,347757.0,348416.0,350090.0,354259.0,354313.0,356674.0,355361.0,350182.0,354412.0,360111.0,377118.0,381658.0,387902.0,388735.0,392915.0,389670.0,382119.0,376226.0,371608.0,383000.0,382243.0,391065.0,387811.0,403737.0,416898.0,425517.0,425644.0,425192.0,431101.0,428838.0,426956.0,416390.0,419512.0,421217.0
395244,122,"York, PA",msa,PA,170925.0,169558.0,166988.0,164452.0,167056.0,169938.0,170149.0,169394.0,170967.0,173552.0,171626.0,171787.0,170212.0,175202.0,175259.0,177682.0,176695.0,178149.0,178791.0,176731.0,183322.0,185547.0,191198.0,189232.0,189922.0,189780.0,189126.0,191138.0,188422.0,190466.0,187577.0,187964.0,186570.0,186700.0,190684.0,193474.0,200202.0,206733.0,209886.0,213713.0,210969.0,206440.0,202483.0,202434.0,205284.0,211780.0,221149.0,224741.0,221206.0,214433.0,217470.0,216924.0,221589.0,222246.0,227985.0,229941.0,233892.0,238240.0,239455.0,237479.0,238648.0,236304.0,240715.0,236454.0,242731.0,242332.0,250757.0,245734.0,249379.0
395183,123,"Vallejo, CA",msa,CA,433764.0,435013.0,433571.0,432571.0,428363.0,425525.0,418087.0,423472.0,426385.0,432578.0,431364.0,436926.0,438510.0,442824.0,443398.0,443297.0,444329.0,442364.0,451103.0,452987.0,462348.0,457511.0,460751.0,460808.0,471284.0,480714.0,483522.0,488888.0,488730.0,498385.0,502197.0,510194.0,516906.0,528554.0,536907.0,547372.0,551559.0,556576.0,560510.0,568579.0,575060.0,578132.0,582926.0,588573.0,601237.0,604566.0,605387.0,589100.0,578172.0,574456.0,574633.0,570464.0,563855.0,570898.0,570019.0,571727.0,560760.0,570364.0,568302.0,573108.0,568944.0,568974.0,573533.0,568790.0,565354.0,556523.0,560611.0,567296.0,569828.0
753917,124,"Santa Maria, CA",msa,CA,531035.0,550282.0,566969.0,580415.0,593453.0,614282.0,617680.0,592929.0,585786.0,586570.0,585061.0,566483.0,572795.0,580797.0,583320.0,583576.0,576167.0,602983.0,601038.0,611134.0,584091.0,558838.0,554484.0,598084.0,690072.0,752352.0,806912.0,815919.0,808195.0,753724.0,774169.0,769858.0,810212.0,788487.0,817169.0,779619.0,783081.0,771125.0,797385.0,801761.0,785773.0,783344.0,754449.0,797641.0,827244.0,833990.0,814351.0,794895.0,796090.0,763106.0,745029.0,712997.0,751366.0,751904.0,773162.0,755216.0,780965.0,807177.0,815400.0,829262.0,856970.0,856783.0,850594.0,834710.0,874377.0,881620.0,843046.0,874572.0,903256.0
395050,125,"Salinas, CA",msa,CA,604044.0,607398.0,614390.0,624525.0,624532.0,610885.0,605227.0,590839.0,587864.0,596906.0,606238.0,620753.0,622799.0,642112.0,634569.0,647728.0,638337.0,652145.0,655488.0,664193.0,661068.0,632467.0,641539.0,678757.0,751083.0,799573.0,816992.0,818065.0,794976.0,788795.0,774108.0,806492.0,810653.0,828162.0,814498.0,812800.0,811284.0,804670.0,817969.0,814676.0,838411.0,841740.0,853525.0,864845.0,873448.0,872885.0,857030.0,862627.0,854464.0,846450.0,833926.0,825875.0,826409.0,829024.0,811917.0,833050.0,854914.0,887415.0,854626.0,831134.0,848527.0,879837.0,949644.0,932442.0,924149.0,835091.0,844524.0,862920.0,906999.0
395048,126,"Salem, OR",msa,OR,280497.0,282561.0,281375.0,279091.0,281070.0,281814.0,282207.0,282977.0,284962.0,284886.0,287428.0,288954.0,291404.0,289247.0,291155.0,291829.0,297485.0,299767.0,305191.0,310276.0,314960.0,315026.0,315190.0,318081.0,323384.0,329296.0,334005.0,339527.0,345149.0,348688.0,352948.0,357793.0,363217.0,369126.0,375525.0,383283.0,388724.0,388999.0,391480.0,394284.0,397336.0,396462.0,399113.0,405136.0,415387.0,421254.0,422049.0,423683.0,424601.0,427068.0,420746.0,419020.0,413867.0,414909.0,416856.0,416506.0,420043.0,417178.0,423986.0,423953.0,432362.0,434529.0,434960.0,427110.0,423992.0,422304.0,424179.0,423958.0,428193.0
394870,127,"Mobile, AL",msa,AL,129888.0,134221.0,137461.0,138421.0,136916.0,135812.0,136214.0,137053.0,138113.0,138126.0,138374.0,140976.0,142221.0,141316.0,141684.0,140920.0,142162.0,140521.0,142297.0,145381.0,150559.0,150324.0,148873.0,147103.0,152668.0,157636.0,160462.0,162519.0,161462.0,166173.0,165129.0,167725.0,167683.0,173135.0,176209.0,178916.0,180751.0,181425.0,181455.0,184457.0,188013.0,185653.0,180278.0,179385.0,188095.0,191172.0,191217.0,188109.0,187786.0,186782.0,188860.0,186846.0,187453.0,182234.0,184163.0,188374.0,191806.0,194964.0,194340.0,195952.0,197412.0,196754.0,194589.0,191676.0,189321.0,192249.0,194403.0,195217.0,195010.0
395015,128,"Reading, PA",msa,PA,155346.0,158704.0,156698.0,158422.0,156300.0,157075.0,157124.0,159798.0,164254.0,163209.0,165634.0,165584.0,169163.0,167933.0,169671.0,168152.0,171048.0,168482.0,172270.0,174716.0,182064.0,180286.0,175921.0,172716.0,173706.0,178513.0,180288.0,184250.0,185318.0,188110.0,192984.0,189513.0,185429.0,180637.0,190601.0,193854.0,195024.0,194420.0,198886.0,202738.0,205110.0,205799.0,207111.0,202921.0,205656.0,204996.0,214012.0,208833.0,211283.0,205607.0,210720.0,207957.0,212719.0,208133.0,214868.0,210450.0,218179.0,217895.0,226594.0,233222.0,234857.0,235508.0,234990.0,244586.0,246436.0,247306.0,243389.0,241968.0,239374.0
394502,129,"Corpus Christi, TX",msa,TX,188436.0,185086.0,183023.0,180234.0,181972.0,185511.0,186923.0,188379.0,186880.0,188992.0,190865.0,196573.0,198105.0,198426.0,196422.0,194556.0,198991.0,196653.0,199903.0,199283.0,206163.0,205980.0,209752.0,217314.0,223506.0,229444.0,226610.0,229146.0,228113.0,231102.0,232921.0,240096.0,247747.0,248000.0,246450.0,243766.0,249619.0,250653.0,252953.0,249582.0,249760.0,253732.0,253908.0,254709.0,259802.0,268974.0,278124.0,275627.0,276017.0,271367.0,270120.0,260495.0,253959.0,247175.0,245118.0,249305.0,252322.0,259752.0,261669.0,268120.0,267079.0,267154.0,264161.0,265484.0,268229.0,266257.0,267096.0,260749.0,263458.0
394421,130,"Brownsville, TX",msa,TX,142736.0,141954.0,144393.0,142003.0,143951.0,139095.0,136301.0,139036.0,138649.0,143809.0,139523.0,141798.0,148670.0,154635.0,163074.0,161089.0,162811.0,156974.0,165488.0,169162.0,172094.0,165625.0,162712.0,164879.0,160575.0,160182.0,161936.0,173502.0,178812.0,184015.0,178963.0,179375.0,178949.0,191788.0,196077.0,197512.0,188269.0,195886.0,197878.0,199666.0,193597.0,197116.0,204225.0,215771.0,215722.0,218109.0,223553.0,218767.0,219428.0,213362.0,221625.0,225840.0,213429.0,226955.0,221148.0,232582.0,217994.0,214158.0,209626.0,221010.0,228425.0,227524.0,215295.0,218411.0,222214.0,228593.0,214719.0,224428.0,227578.0
394820,131,"Manchester, NH",msa,NH,275115.0,275276.0,274916.0,282446.0,279873.0,283633.0,283685.0,288328.0,290100.0,291418.0,294157.0,292647.0,293671.0,290510.0,295405.0,298059.0,300664.0,301570.0,304379.0,310954.0,319077.0,320639.0,320780.0,318599.0,324466.0,334486.0,343578.0,351287.0,354742.0,359094.0,365317.0,367378.0,375467.0,380483.0,393112.0,398795.0,403503.0,406087.0,401848.0,401129.0,398005.0,405471.0,408927.0,420943.0,422459.0,432891.0,432139.0,439472.0,439770.0,444230.0,439689.0,438947.0,440612.0,435243.0,436381.0,437645.0,443931.0,448761.0,454908.0,470398.0,475461.0,478958.0,487263.0,489717.0,492275.0,484877.0,482434.0,494571.0,503557.0
394612,132,"Fort Wayne, IN",msa,IN,140498.0,141930.0,144561.0,144935.0,142592.0,141133.0,144440.0,147038.0,150720.0,148814.0,149638.0,149820.0,152262.0,154584.0,153135.0,153451.0,151586.0,153453.0,153223.0,155063.0,155845.0,158013.0,160511.0,161414.0,161790.0,163730.0,169230.0,171740.0,170663.0,171256.0,172231.0,174092.0,172409.0,173690.0,176555.0,179030.0,180186.0,182445.0,184524.0,187062.0,186912.0,187332.0,190768.0,191543.0,196622.0,198672.0,203456.0,204510.0,206450.0,205103.0,204412.0,207019.0,206244.0,205027.0,199109.0,201965.0,208152.0,209551.0,211103.0,215885.0,222034.0,227373.0,220600.0,220354.0,217707.0,222413.0,224081.0,228429.0,230149.0
394658,133,"Gulfport, MS",msa,MS,144624.0,144090.0,143689.0,143460.0,138869.0,140930.0,139521.0,144209.0,145566.0,144082.0,144905.0,147749.0,149606.0,149309.0,148904.0,150736.0,153288.0,155365.0,159537.0,162902.0,163306.0,161386.0,159903.0,161065.0,162142.0,162877.0,165221.0,169493.0,175403.0,177242.0,176294.0,176950.0,178410.0,181942.0,181457.0,182014.0,182124.0,183896.0,188801.0,188189.0,188006.0,187463.0,192905.0,198101.0,201715.0,207543.0,211389.0,213845.0,210399.0,206852.0,200958.0,202997.0,201296.0,203583.0,200612.0,201897.0,207625.0,212991.0,218466.0,215616.0,210832.0,207627.0,209925.0,213090.0,211641.0,205199.0,206806.0,206177.0,209449.0
395051,134,"Salisbury, MD",msa,DE,229722.0,225998.0,231066.0,231715.0,224788.0,219937.0,222154.0,231653.0,234773.0,236927.0,235696.0,238727.0,241410.0,245124.0,248114.0,248879.0,251403.0,257384.0,260999.0,266230.0,268199.0,259092.0,257756.0,263485.0,282269.0,290823.0,291135.0,294021.0,299311.0,297855.0,299315.0,295952.0,303043.0,302202.0,303934.0,309892.0,311560.0,319289.0,318237.0,326092.0,329387.0,333459.0,340019.0,342027.0,350329.0,354289.0,361167.0,357987.0,350618.0,347223.0,342574.0,341827.0,328450.0,329557.0,330800.0,347299.0,351254.0,352971.0,353845.0,353086.0,361462.0,367790.0,372009.0,369075.0,361110.0,367594.0,373374.0,377751.0,378295.0
394596,135,"Flint, MI",msa,MI,138491.0,137766.0,133608.0,130314.0,129489.0,129818.0,134385.0,132668.0,132846.0,133068.0,136440.0,139712.0,139321.0,137811.0,134779.0,134922.0,137175.0,133548.0,134850.0,136645.0,144645.0,142590.0,146840.0,148011.0,152591.0,152916.0,153301.0,155765.0,155194.0,154136.0,150143.0,150066.0,150793.0,157639.0,157828.0,161404.0,159162.0,166921.0,170871.0,172013.0,169850.0,164913.0,163364.0,163401.0,169759.0,172865.0,176553.0,173977.0,177584.0,175035.0,172401.0,165925.0,162811.0,157451.0,157346.0,159084.0,167356.0,171143.0,175334.0,174291.0,175687.0,173273.0,170797.0,165838.0,164393.0,163611.0,169782.0,167887.0,176562.0
394972,136,"Peoria, IL",msa,IL,116577.0,119454.0,114746.0,114928.0,116666.0,119787.0,124899.0,120960.0,118004.0,114609.0,114752.0,113003.0,110503.0,111275.0,117497.0,120158.0,120941.0,119772.0,122313.0,125698.0,127405.0,124900.0,121941.0,118970.0,116356.0,118488.0,121442.0,128620.0,127754.0,125298.0,122965.0,123980.0,122278.0,121926.0,120275.0,122895.0,123597.0,123691.0,125746.0,123722.0,124035.0,120394.0,123308.0,124256.0,125514.0,126906.0,128429.0,128798.0,129078.0,129325.0,130460.0,129996.0,130403.0,130780.0,129461.0,126346.0,127146.0,129838.0,136233.0,138401.0,138026.0,136293.0,133849.0,134202.0,137828.0,140645.0,131800.0,128207.0,125235.0
394439,137,"Canton, OH",msa,OH,123885.0,126792.0,127887.0,126161.0,128515.0,129163.0,130535.0,126525.0,125318.0,126788.0,130041.0,130463.0,128880.0,127529.0,130594.0,125459.0,128759.0,130959.0,135651.0,135558.0,131007.0,131087.0,131614.0,135369.0,140543.0,144857.0,145095.0,142851.0,140544.0,141144.0,140002.0,139947.0,141936.0,149839.0,147678.0,148024.0,141898.0,144653.0,146265.0,152946.0,154925.0,152892.0,150888.0,151324.0,149935.0,149873.0,148053.0,148802.0,147529.0,150502.0,153125.0,154213.0,155958.0,151617.0,151603.0,150247.0,156443.0,155946.0,155608.0,157407.0,158273.0,160430.0,159352.0,159476.0,158213.0,157086.0,157046.0,159334.0,159767.0
395070,138,"Savannah, GA",msa,GA,198804.0,199064.0,201262.0,199606.0,198443.0,195983.0,196055.0,195675.0,199496.0,204049.0,205430.0,209247.0,208524.0,209199.0,206119.0,205008.0,210885.0,214174.0,214467.0,212085.0,214074.0,213687.0,213221.0,214427.0,221978.0,231040.0,237507.0,243768.0,247974.0,249023.0,248416.0,246507.0,248240.0,247823.0,248014.0,253777.0,256760.0,262816.0,261259.0,269937.0,269858.0,271869.0,270246.0,274598.0,282522.0,293199.0,299833.0,298343.0,291846.0,291515.0,295454.0,298077.0,293901.0,293206.0,299198.0,306910.0,309135.0,310755.0,315225.0,317191.0,315297.0,318785.0,328229.0,337346.0,330196.0,327264.0,322171.0,336345.0,343682.0
394372,140,"Beaumont, TX",msa,TX,156210.0,157149.0,154482.0,157800.0,156975.0,158192.0,155912.0,154608.0,154353.0,155931.0,159733.0,162500.0,162831.0,166919.0,170229.0,175564.0,174663.0,173742.0,169874.0,172073.0,169062.0,173021.0,175731.0,177642.0,174322.0,171711.0,175861.0,175742.0,178359.0,177365.0,180607.0,179555.0,184513.0,189759.0,195362.0,196596.0,193914.0,192437.0,189380.0,189501.0,190868.0,191408.0,193884.0,196218.0,197766.0,200671.0,202566.0,204455.0,208839.0,207170.0,208156.0,194919.0,186819.0,178915.0,187789.0,194302.0,201546.0,201867.0,197073.0,195730.0,187816.0,188350.0,193852.0,198274.0,195942.0,198562.0,203453.0,201706.0,192303.0
